"","freq","prev","p.freq","p.prev","p","contaminant"
"Zotu5756",1.99570515503448e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5040",2.71387794647218e-05,12,NA,0.0952380952380952,0.0952380952380952,TRUE
"Zotu5815",1.46663954551158e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3591",4.51081907088823e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu5450",2.12616059153635e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu4798",2.22739354416407e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu2762",3.62474417858799e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu5890",1.17536871471291e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu3599",2.25844829403849e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu3380",5.55105623069312e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu848",0.000151093003689154,22,NA,0.674603174603175,0.674603174603175,FALSE
"Zotu969",0.000151119564676406,14,NA,0.111111111111111,0.111111111111111,FALSE
"Zotu2510",4.0919788137489e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4513",1.78071358588484e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu2374",5.29562933456577e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu6329",2.15456737715634e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3055",4.01503098290074e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu4118",1.96442574080127e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu3887",2.94202903242609e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu3417",2.92880340093693e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu5415",2.58844689329894e-05,8,NA,0.0634920634920635,0.0634920634920635,TRUE
"Zotu1900",0.000122395717555721,21,NA,0.166666666666667,0.166666666666667,FALSE
"Zotu2876",3.33196310207291e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu4581",2.30148012381687e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu2222",4.59455453879137e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu4804",1.44036856361521e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu2167",5.8871303105841e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu3335",3.32561851334171e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu650",0.000217412698728404,20,NA,0.658730158730159,0.658730158730159,FALSE
"Zotu3040",3.49594583673902e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu3302",3.89489589843183e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu2993",3.47761133971412e-05,8,NA,0.0634920634920635,0.0634920634920635,TRUE
"Zotu1468",8.9637172905101e-05,14,NA,0.111111111111111,0.111111111111111,FALSE
"Zotu4697",3.09412774271492e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu3934",2.59267144098552e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5385",2.0695190783465e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu6136",1.12326649298478e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu1062",0.000137770633029767,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu1683",7.52823810405253e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu1710",5.28459208154446e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu3000",2.95238926087415e-05,11,NA,0.0873015873015873,0.0873015873015873,TRUE
"Zotu3743",2.64222985795544e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu3551",2.4515790548894e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3162",2.95104860974966e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu3101",2.59575976157978e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu2779",3.98279629756577e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu4412",1.61976542221802e-05,9,NA,0.0714285714285715,0.0714285714285715,TRUE
"Zotu4019",2.7627615469608e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3017",3.58252397479753e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu2631",4.44384097742889e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu5298",2.01545582813713e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu1058",0.000105312298258988,12,NA,0.0952380952380952,0.0952380952380952,TRUE
"Zotu3090",2.59406981145938e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu4994",1.41898190911611e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu5410",8.62542286851513e-06,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu4507",2.73110142570066e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu4338",2.15421708710954e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu1659",6.4843542172742e-05,6,NA,0.0476190476190477,0.0476190476190477,TRUE
"Zotu3868",2.49909053728037e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5126",1.42746257343012e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu6055",3.64153360855219e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu4004",2.84851497258157e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu1749",5.424503595075e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu4222",1.7279203939619e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu2923",3.37706903656981e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu2765",3.06011711797566e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu2853",3.95405865219703e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu2318",5.27331831844006e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu6343",1.3853749593936e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu4782",1.95122170764386e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu2583",4.30746846189887e-05,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu1914",5.75200843674539e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu4918",2.04649756616372e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu3640",1.97574636523726e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu6218",1.51169653435788e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3877",1.90316954172906e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5323",1.91293244082549e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu5023",1.61039184189025e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu1723",7.36724305401196e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu3752",4.6993277630022e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu4502",1.65540288121124e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu4070",2.26222464335282e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3261",4.58115375644515e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu3140",3.3587664303691e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu4591",2.60497806205396e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu2752",6.24612875210332e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu5032",1.85093260530493e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu6274",1.0153290325672e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu5268",1.82417333803875e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu5260",2.06501330989243e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5001",3.18678485655809e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu1525",0.000101402374508556,17,NA,0.134920634920635,0.134920634920635,FALSE
"Zotu1306",7.86086649802967e-05,9,NA,0.0714285714285715,0.0714285714285715,TRUE
"Zotu4472",1.9006549757293e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu3498",3.13321885832941e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu1819",6.45440660446042e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu2478",4.5552120166493e-05,1,NA,NA,NA,FALSE
"Zotu1487",7.87879269164084e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu5622",1.12341433024983e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu2247",3.86008704564854e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3065",4.6184001559805e-05,4,NA,0.0317460317460317,0.0317460317460317,TRUE
"Zotu2277",5.28380339030734e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu6382",1.32845080481079e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu2428",5.13753789701139e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu2121",6.34537619179821e-05,12,NA,0.0952380952380952,0.0952380952380952,TRUE
"Zotu1569",0.000104899725025771,17,NA,0.634920634920635,0.634920634920635,FALSE
"Zotu4979",1.97309567634946e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu4326",1.85274089186219e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu3319",2.48394405156748e-05,4,NA,0.0317460317460317,0.0317460317460317,TRUE
"Zotu4183",3.79126139532574e-05,9,NA,0.0714285714285715,0.0714285714285715,TRUE
"Zotu3625",3.42720135825192e-05,10,NA,0.0793650793650794,0.0793650793650794,TRUE
"Zotu5468",3.63780451311318e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5245",1.61330425589663e-05,1,NA,NA,NA,FALSE
"Zotu5387",9.26699515049991e-06,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu4374",1.66889748631554e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu3409",3.09793580234614e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5226",8.20075674161096e-06,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu2718",4.59044671639113e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu2486",3.96769853339297e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu4156",1.28223024833209e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu1965",7.11457196593014e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu5037",2.20521930843149e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu6385",1.33761188762659e-05,8,NA,0.0634920634920635,0.0634920634920635,TRUE
"Zotu4082",2.01383171447018e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu2285",4.10069072676164e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu4524",1.88100051480459e-05,8,NA,0.0634920634920635,0.0634920634920635,TRUE
"Zotu6398",1.10105364076102e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu922",0.000133789525184494,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu3863",2.983494989396e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu4676",2.50965195334294e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu3138",2.73718300283388e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu4200",2.0535757801008e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu1844",7.41686891979081e-05,14,NA,0.111111111111111,0.111111111111111,FALSE
"Zotu1204",0.000108900940455765,21,NA,0.666666666666667,0.666666666666667,FALSE
"Zotu2217",3.58906546192692e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu4227",2.20405067919651e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu5761",1.69441407882427e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5291",2.59798615938817e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5454",1.66843525689465e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu1934",7.51536521547586e-05,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu2206",3.84922176297526e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu2402",5.28772840627096e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu2106",5.80529221746939e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu3822",2.67289830247996e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5447",1.54815254655032e-05,6,NA,0.0476190476190477,0.0476190476190477,TRUE
"Zotu2996",3.81544632580253e-05,8,NA,0.0634920634920635,0.0634920634920635,TRUE
"Zotu6164",1.842974635531e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu2616",4.25075758544964e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5441",2.06005481189101e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3297",3.48563036350242e-05,7,NA,0.0555555555555555,0.0555555555555555,TRUE
"Zotu4778",1.37084307487434e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu1984",7.33752773189842e-05,16,NA,0.626984126984127,0.626984126984127,FALSE
"Zotu4931",1.62635661774522e-05,8,NA,0.0634920634920635,0.0634920634920635,TRUE
"Zotu1673",7.76742800798765e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu4079",2.69247303828656e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4967",1.67371213850703e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu6111",9.10530978587778e-06,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu1824",7.98812123095191e-05,17,NA,0.134920634920635,0.134920634920635,FALSE
"Zotu2958",3.62871327383681e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu5317",9.57724494469385e-06,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4398",1.5385873545862e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu2205",5.99412246715627e-05,13,NA,0.103174603174603,0.103174603174603,FALSE
"Zotu1714",0.000133007332850715,22,NA,0.174603174603175,0.174603174603175,FALSE
"Zotu5624",2.54133054677409e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu5013",2.53972365683231e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu4775",4.0364582476338e-05,10,NA,0.0793650793650794,0.0793650793650794,TRUE
"Zotu3892",2.52198695080237e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5084",1.29329641128458e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu1022",0.000153406814264258,14,NA,0.111111111111111,0.111111111111111,FALSE
"Zotu3564",2.8656674331654e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu3854",3.44288120593989e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5504",1.48070946217667e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu2625",4.08456690992014e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3274",3.30281932326817e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu1717",7.60804324139439e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu1903",5.96488035322887e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu5941",9.58724777901756e-06,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu6173",9.09723508949756e-06,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu2297",4.80036478551494e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu4822",2.1682287607832e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4466",1.56481821443783e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu1361",9.99837461358935e-05,10,NA,0.0793650793650794,0.0793650793650794,TRUE
"Zotu4084",2.34560489066483e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu3683",2.30315017375605e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu1791",8.54310653166114e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu1084",0.000102083135928889,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu4844",1.81148401984616e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu5874",1.46492728071217e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu5358",2.30447440785457e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu4069",2.05065363800696e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu4184",2.68749810101945e-05,7,NA,0.0555555555555555,0.0555555555555555,TRUE
"Zotu5889",2.03619966585774e-05,8,NA,0.0634920634920635,0.0634920634920635,TRUE
"Zotu3812",2.14540156586369e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4308",2.64294706851963e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu2516",5.1532702170785e-05,8,NA,0.0634920634920635,0.0634920634920635,TRUE
"Zotu5089",8.07700734211418e-06,3,NA,0.0238095238095238,0.0238095238095238,TRUE
"Zotu1345",0.000107968805037832,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu2872",4.36341286623268e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu5507",1.90798690799176e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu1189",8.91931867634702e-05,7,NA,0.0555555555555555,0.0555555555555555,TRUE
"Zotu2978",3.04528559750506e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu2869",3.7119846186394e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu4550",1.7626365046406e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu4684",1.51202631959671e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu1043",0.000170797005359096,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu3851",2.04788056163142e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu3012",2.58747243482481e-05,5,NA,0.0396825396825397,0.0396825396825397,TRUE
"Zotu3579",3.04463530502013e-05,1,NA,NA,NA,FALSE
"Zotu1265",0.000115600996737483,1,NA,NA,NA,FALSE
"Zotu1530",6.99617283451915e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5659",2.52172671189707e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu3224",3.99620103946686e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu2786",3.39853578987233e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu3594",1.90494507373518e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu1975",6.04352723533324e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu3659",2.50793853920449e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu5419",6.18441546332213e-06,1,NA,NA,NA,FALSE
"Zotu4874",1.59097940414343e-05,7,NA,0.0555555555555555,0.0555555555555555,TRUE
"Zotu3547",2.10268312756634e-05,14,NA,0.111111111111111,0.111111111111111,FALSE
"Zotu4073",2.35540602030617e-05,10,NA,0.57936507936508,0.57936507936508,FALSE
"Zotu5728",9.75897412308536e-06,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4625",3.87437556864233e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu4174",1.74526968361847e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu4686",1.65961116923676e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu2661",4.8704758383125e-05,13,NA,0.603174603174603,0.603174603174603,FALSE
"Zotu4673",2.15428893553358e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3056",2.94398933738177e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu2728",2.98664521036271e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu4781",2.0863820776115e-05,8,NA,0.0634920634920635,0.0634920634920635,TRUE
"Zotu3771",2.41797852929144e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu4242",1.25218989621714e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu4282",1.32641349852427e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu3871",2.3773599459779e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu5348",1.27608421957534e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4348",1.46438053548614e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu5194",1.53023321759924e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu4998",2.0006309926002e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu2748",4.70840547430874e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu2523",4.45874442645484e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu3013",3.40333186958477e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu6185",9.35868709857866e-06,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3635",3.61092280776389e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu2263",5.09533474414377e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu2401",4.80894456437654e-05,16,NA,0.126984126984127,0.126984126984127,FALSE
"Zotu3735",3.09704256103271e-05,9,NA,0.0714285714285715,0.0714285714285715,TRUE
"Zotu3903",2.51052086618912e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu3427",3.39029213158325e-05,10,NA,0.0793650793650794,0.0793650793650794,TRUE
"Zotu2218",5.12538977767127e-05,12,NA,0.595238095238095,0.595238095238095,FALSE
"Zotu5493",1.29541330197252e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu2557",4.61377611498613e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5798",1.43285515961406e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu3185",2.94502305776769e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3221",2.5452045298655e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu3398",2.69837582894733e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu4639",1.76295164533057e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu1733",7.15201537118656e-05,18,NA,0.642857142857143,0.642857142857143,FALSE
"Zotu3612",2.44442250446681e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu1294",0.000111098401054582,9,NA,0.0714285714285715,0.0714285714285715,TRUE
"Zotu4961",1.56233283651416e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu2983",3.99454219133757e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu1489",8.05923889045366e-05,14,NA,0.111111111111111,0.111111111111111,FALSE
"Zotu5788",1.37505658427451e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu4007",2.77871492288443e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu4623",2.31557039451081e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu1833",6.5207157797071e-05,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu5737",1.22469562582637e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu3423",3.73242385372387e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu3938",3.39331708953435e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu1074",0.000142749714504698,15,NA,0.619047619047619,0.619047619047619,FALSE
"Zotu1829",8.45514263360887e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu2288",5.65980947121362e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu5010",1.53580864352656e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4867",2.36012763368059e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5063",1.62031626784723e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu6146",8.67624935039495e-06,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu2148",7.28284181056633e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu4198",4.29777663873932e-05,11,NA,0.587301587301587,0.587301587301587,FALSE
"Zotu4057",2.59319932572653e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu2812",4.60790946254901e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu5095",1.55200442608219e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu2679",3.44953182815298e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu5679",1.18710452008124e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4599",1.58152201713367e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu2517",3.26312902135854e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu6373",2.62918898180477e-05,4,NA,0.531746031746032,0.531746031746032,FALSE
"Zotu4654",1.71761356451368e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4501",2.5495066769843e-05,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu4893",2.32387123711766e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
"Zotu4955",1.51764421940057e-05,4,NA,0.0317460317460317,0.0317460317460317,TRUE
"Zotu1376",0.000104644704052674,9,NA,0.571428571428571,0.571428571428571,FALSE
"Zotu4803",1.84243829114587e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3054",3.98882880674997e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu5266",1.88901960783677e-05,6,NA,0.0476190476190477,0.0476190476190477,TRUE
"Zotu5428",1.48702690842082e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu3441",3.76796492845231e-05,14,NA,0.611111111111111,0.611111111111111,FALSE
"Zotu4117",2.01501782296631e-05,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu3461",3.5285160298602e-05,6,NA,0.0476190476190477,0.0476190476190477,TRUE
"Zotu3933",2.63965468480453e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu4205",2.11375201305794e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu3511",2.74888641301659e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu3419",3.11931174291955e-05,7,NA,0.555555555555556,0.555555555555556,FALSE
"Zotu6334",6.71914317486234e-06,1,NA,NA,NA,FALSE
"Zotu6029",6.73333761101327e-06,3,NA,0.523809523809524,0.523809523809524,FALSE
"Zotu4740",1.87330739639593e-05,8,NA,0.563492063492063,0.563492063492063,FALSE
"Zotu3537",1.87167440167665e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu2670",3.46548561274702e-05,2,NA,0.515873015873016,0.515873015873016,FALSE
"Zotu4633",2.84815669767649e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu2509",6.71379502255093e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu4662",1.74733231212177e-05,6,NA,0.547619047619048,0.547619047619048,FALSE
"Zotu4999",1.99730330281075e-05,5,NA,0.0396825396825397,0.0396825396825397,TRUE
"Zotu4197",1.97108253187804e-05,5,NA,0.53968253968254,0.53968253968254,FALSE
