ANATOMY,"Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",nan,nan,nan,nan,nan,nan,nan
Zotu,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu2826,0.0,0.0,0.0,0.006148,0.003245,0.00952,0.0,0.00314,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium tepidum
Zotu2827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,micrococcales,microbacteriaceae,microbacterium,microbacterium yannicii
Zotu2828,0.0,0.00324,0.0,0.0,0.0,0.0,0.043953,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu2829,0.003341,0.0,0.0,0.0,0.003245,0.003173,0.0,0.00314,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu2830,0.0,0.0,0.0,0.003074,0.0,0.003173,0.0,0.00314,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter subterraneus
Zotu2831,0.086855,0.016199,0.0,0.0,0.003245,0.0,0.0,0.0,bacteria,myxococcota,myxococcota,polyangiales,polyangiaceae,byssovorax,byssovorax cruenta
Zotu2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,jiangellales,jiangellaceae,phytoactinopolyspora,phytoactinopolyspora alkaliphila
Zotu2833,0.0,0.029158,0.028556,0.003074,0.0,0.0,0.059651,0.037683,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,parasegetibacter,parasegetibacter terrae
Zotu2837,0.003341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,niastella,niastella caeni
Zotu2838,0.126942,0.035638,0.0,0.0,0.006491,0.0,0.0,0.0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,candidatus methanomethylophilaceae,candidatus methanomethylophilus,candidatus methanomethylophilus alvus
Zotu2839,0.003341,0.0,0.003173,0.0,0.003245,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,paenibacillus,paenibacillus antri
Zotu2840,0.0,0.0,0.0,0.0,0.0,0.038081,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter kavangonensis
Zotu2841,0.093536,0.009719,0.0,0.0,0.003245,0.003173,0.012558,0.0,bacteria,actinomycetota,actinomycetes,micromonosporales,micromonosporaceae,micromonospora,micromonospora marina
Zotu2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,rhodoplanes,rhodoplanes elegans
Zotu2843,0.0,0.0,0.003173,0.0,0.0,0.0,0.00314,0.0,bacteria,planctomycetota,planctomycetia,isosphaerales,isosphaeraceae,singulisphaera,singulisphaera rosea
Zotu2844,0.0,0.0,0.003173,0.003074,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,gammaproteobacteria,gammaproteobacteria,acidibacter,acidibacter ferrireducens
Zotu2845,0.05679,0.035638,0.177682,0.0,0.0,0.003173,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,gemmata,gemmata obscuriglobus
Zotu2846,0.0,0.0,0.0,0.006148,0.0,0.003173,0.0,0.0,bacteria,planctomycetota,planctomycetia,isosphaerales,isosphaeraceae,singulisphaera,singulisphaera rosea
Zotu2848,0.203775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,pirellula,pirellula staleyi
Zotu2849,0.023384,0.012959,0.025383,0.0,0.003245,0.015867,0.0,0.00314,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu2850,0.006681,0.012959,0.177682,0.0,0.0,0.0,0.00314,0.0,bacteria,actinomycetota,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album
Zotu2851,0.003341,0.0,0.006346,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter seleniigenes
Zotu2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,longitalea,longitalea arenae
Zotu2854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu2855,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,rhizobiaceae,rhizobium,rhizobium puerariae
Zotu2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,actinomycetales,actinomycetaceae,actinomyces,actinomyces polynesiensis
Zotu2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,myxococcota,myxococcia,myxococcales,archangiaceae,cystobacter,cystobacter armeniaca
Zotu2858,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.323442,bacteria,bacteroidota,cytophagia,cytophagales,fulvivirgaceae,fulvivirga,fulvivirga lutimaris
Zotu2859,0.0,0.0,0.0,0.0,0.10061,0.012694,0.009419,0.025122,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu2860,0.0,0.0,0.003173,0.0,0.0357,0.0,0.00314,0.0,bacteria,bacillota,bacilli,bacillales,bacillaceae,metabacillus,metabacillus indicus
Zotu2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037683,bacteria,thermodesulfobacteriota,syntrophobacteria,syntrophobacterales,syntrophobacteraceae,desulfoglaeba,desulfoglaeba alkanexedens
Zotu2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium tepidum
Zotu2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas faucium
Zotu2865,0.0,0.0,0.0,0.0,0.0,0.0,0.028256,0.00314,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,propylenellaceae,propylenella,propylenella binzhouense
Zotu2866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu2867,0.0,0.0,0.0,0.0,0.0,0.006347,0.0,0.00314,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas sediminicola
Zotu2868,0.0,0.0,0.0,0.156783,0.032455,0.0,0.0,0.0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu2869,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,spartobacteria,chthoniobacterales,chthoniobacteraceae,chthoniobacter,chthoniobacter flavus
Zotu2870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetia,propionibacteriales,nocardioidaceae,nocardioides,nocardioides furvisabuli
Zotu2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter seleniigenes
Zotu2872,0.0,0.0,0.0,0.0,0.0,0.003173,0.0,0.00314,bacteria,pseudomonadota,betaproteobacteria,neisseriales,neisseriaceae,neisseria,neisseria shayeganii
Zotu2873,0.006681,0.016199,0.003173,0.0,0.0,0.0,0.00314,0.0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2874,0.0,0.0,0.0,0.0,0.0,0.053948,0.00314,0.040823,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu2875,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.00314,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas lutea
Zotu2876,0.013362,0.061556,0.003173,0.11067,0.0,0.012694,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu2877,0.0,0.0,0.003173,0.006148,0.0,0.0,0.200929,0.047103,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,rhodothermota,rhodothermia,rhodothermales,rhodothermaceae,rhodocaloribacter,rhodocaloribacter litoris
Zotu2879,0.0,0.0,0.0,0.0,0.003245,0.0,0.00314,0.0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,candidatus methanomethylophilaceae,candidatus methanomethylophilus,candidatus methanomethylophilus alvus
Zotu2881,0.0,0.0,0.003173,0.003074,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium terraclitae
Zotu2882,0.0,0.0,0.053939,0.0,0.003245,0.0,0.0,0.0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium tepidum
Zotu2883,0.0,0.0,0.0,0.0,0.003245,0.0,0.00314,0.0,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,brevundimonas,brevundimonas nasdae
Zotu2885,0.0,0.00648,0.003173,0.006148,0.061664,0.047601,0.091046,0.00628,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu2886,0.003341,0.0,0.0,0.003074,0.0,0.041254,0.191511,0.012561,bacteria,bacillota,bacilli,bacillales,thermoactinomycetaceae,melghirimyces,melghirimyces profundicolus
Zotu2887,0.026725,0.00324,0.003173,0.0,0.0,0.015867,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,thermincolaceae,thermincola,thermincola ferriacetica
Zotu2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,ilumatobacteraceae,ilumatobacter,ilumatobacter fluminis
Zotu2890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu2891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,bacteroidia,bacteroidales,prevotellaceae,prevotella,prevotella corporis
Zotu2892,0.0,0.019439,0.003173,0.0,0.0,0.0,0.043953,0.015701,bacteria,bacillota,thermolithobacteria,thermolithobacterales,thermolithobacteraceae,thermolithobacter,thermolithobacter ferrireducens
Zotu2893,0.0,0.0,0.0,0.003074,0.0,0.0,0.0,0.021981,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga pudoricolor
Zotu2894,0.003341,0.00324,0.0,0.0,0.12982,0.003173,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,skermanella,skermanella aerolata
Zotu2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015701,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,nibribacter,nibribacter koreensis
Zotu2896,0.0,0.00324,0.0,0.0,0.003245,0.003173,0.0,0.00314,bacteria,bacillota,bacilli,bacillales,bacillaceae,robertmurraya,robertmurraya korlensis
Zotu2897,0.006681,0.00648,0.0,0.0,0.0,0.003173,0.00314,0.00628,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu2898,0.0,0.0,0.003173,0.0,0.0,0.031734,0.06593,0.0,bacteria,pseudomonadota,deltaproteobacteria,myxococcales,kofleriaceae,kofleria,kofleria flava
Zotu2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047103,bacteria,bacteroidota,sphingobacteriia,sphingobacteriales,aurantibacillaceae,aurantibacillus,aurantibacillus circumpalustris
Zotu2900,0.0,0.00648,0.0,0.0,0.0,0.0,0.0,0.0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,nitrososphaerota,nitrososphaeria,nitrososphaerales,nitrososphaeraceae,candidatus nitrososphaera,candidatus nitrososphaera
Zotu2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter ginsenosidimutans
Zotu2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,rhizobiaceae,neorhizobium,rhizobium huautlense
Zotu2905,0.003341,0.00324,0.0,0.0,0.236921,0.003173,0.00314,0.00314,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu2907,0.0,0.009719,0.019037,0.245934,0.029209,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu2908,0.0,0.0,0.0,0.0,0.0,0.0,0.13186,0.037683,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2909,0.0,0.0,0.0,0.153709,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,bacillaceae,lysinibacillus,lysinibacillus fusiformis
Zotu2910,0.0,0.00324,0.0,0.0,0.0,0.003173,0.0,0.00314,bacteria,bacteroidota,bacteroidia,bacteroidales,prevotellaceae,prevotella,prevotella paludivivens
Zotu2911,0.003341,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,saccharothrix,saccharothrix texasensis
Zotu2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,opitutae,opitutales,opitutaceae,horticoccus,horticoccus luteus
Zotu2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,gammaproteobacteria,gammaproteobacteria,acidibacter,acidibacter ferrireducens
Zotu2914,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.031402,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter metallilatus
Zotu2916,0.0,0.0,0.0,0.0,0.0,0.003173,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,parviterribacteraceae,parviterribacter,parviterribacter multiflagellatus
Zotu2917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,nibribacter,nibribacter koreensis
Zotu2918,0.0,0.0,0.0,0.0,0.178502,0.003173,0.00314,0.0,bacteria,actinomycetota,actinomycetes,streptosporangiales,thermomonosporaceae,actinocorallia,actinocorallia libanotica
Zotu2919,0.0,0.0,0.0,0.003074,0.0,0.003173,0.0,0.00628,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu2920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,geothermobacteraceae,geothermobacter,geothermobacter hydrogeniphilus
Zotu2921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,lutisporales,lutisporaceae,lutispora,lutispora thermophila
Zotu2922,0.0,0.0,0.003173,0.0,0.003245,0.003173,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,nitrosomonadaceae,nitrosomonas,nitrosomonas cryotolerans
Zotu2923,0.160347,0.019439,0.003173,0.0,0.003245,0.003173,0.0,0.009421,bacteria,pseudomonadota,gammaproteobacteria,methylococcales,methylococcaceae,methylococcus,methylococcus capsulatus
Zotu2924,0.0,0.00324,0.006346,0.0,0.003245,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,thermincolaceae,thermincola,thermincola ferriacetica
Zotu2925,0.0,0.00324,0.0,0.0,0.0,0.003173,0.0,0.0,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces anandii
Zotu2926,0.010022,0.136072,0.02221,0.003074,0.042191,0.0,0.0,0.0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya tangerina
Zotu2927,0.0,0.0,0.0,0.0,0.0,0.0,0.006279,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter ginsengiterrae
Zotu2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,propionibacteriales,nocardioidaceae,nocardioides,nocardioides pyridinolyticus
Zotu2930,0.0,0.0,0.0,0.0,0.0,0.0,0.175813,0.00314,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu2932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu2933,0.010022,0.00324,0.0,0.0,0.0,0.003173,0.0,0.0,archaea,methanobacteriota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2934,0.003341,0.0,0.0,0.003074,0.0,0.0,0.0,0.015701,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingosinicellaceae,sphingoaurantiacus,sphingoaurantiacus polygranulatus
Zotu2935,0.006681,0.025918,0.0,0.003074,0.0,0.050774,0.06593,0.015701,bacteria,armatimonadota,armatimonadia,armatimonadales,armatimonadaceae,armatimonas,armatimonas rosea
Zotu2936,0.0,0.071276,0.0,0.0,0.0,0.003173,0.0,0.0,bacteria,actinomycetota,nitriliruptoria,euzebyales,euzebyaceae,euzebya,euzebya tangerina
Zotu2938,0.0,0.0,0.0,0.0,0.097365,0.0,0.053372,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu2939,0.003341,0.0,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,roseobacteraceae,rubellimicrobium,rubellimicrobium roseum
Zotu2940,0.0,0.0,0.0,0.0,0.003245,0.003173,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas aurantiaca
Zotu2941,0.0,0.0,0.0,0.003074,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu2942,0.0,0.012959,0.0,0.0,0.0,0.0,0.00314,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,xanthobacteraceae,xanthobacter,xanthobacter viscosus
Zotu2943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter ginsengiterrae
Zotu2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas ginkgonis
Zotu2945,0.053449,0.136072,0.003173,0.0,0.0,0.003173,0.006279,0.00314,bacteria,acidobacteriota,terriglobia,terriglobales,acidobacteriaceae,edaphobacter,edaphobacter aggregans
Zotu2947,0.046768,0.022679,0.0,0.0,0.126574,0.003173,0.00314,0.0,bacteria,actinomycetota,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album
Zotu2948,0.0,0.0,0.003173,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,pseudomonadales,pseudomonadaceae,pseudomonas,pseudomonas peli
Zotu2949,0.0,0.0,0.003173,0.003074,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,opitutae,opitutales,opitutaceae,opitutus,opitutus terrae
Zotu2950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,micrococcales,cellulomonadaceae,cellulomonas,cellulomonas telluris
Zotu2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,rhodanobacteraceae,luteibacter,luteibacter anthropi
Zotu2952,0.0,0.0,0.006346,0.003074,0.003245,0.01904,0.028256,0.018841,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu2953,0.0,0.0,0.0,0.003074,0.003245,0.0,0.0,0.00314,bacteria,bacillota,clostridia,eubacteriales,thermincolaceae,thermincola,thermincola carboxydiphila
Zotu2954,0.0,0.0,0.003173,0.003074,0.003245,0.006347,0.0,0.00314,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,panacagrimonas,panacagrimonas perspica
Zotu2955,0.0,0.0,0.0,0.0,0.0,0.003173,0.006279,0.053384,bacteria,myxococcota,myxococcia,myxococcales,archangiaceae,hyalangium,hyalangium minutum
Zotu2956,0.006681,0.0,0.0,0.0,0.003245,0.0,0.009419,0.00314,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu2957,0.0,0.0,0.003173,0.0,0.0,0.0,0.00314,0.00628,bacteria,cyanobacteriota,cyanobacteria,chroococcales,aphanothecaceae,candidatus atelocyanobacterium,cyanobacterium ucyn-a
Zotu2958,0.003341,0.0,0.222102,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,limisphaerales,limisphaeraceae,limisphaera,limisphaera ngatamarikiensis
Zotu2960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter rhizoryzae
Zotu2961,0.0,0.0,0.0,0.003074,0.0,0.003173,0.0,0.00628,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu2962,0.06013,0.019439,0.260177,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,fimbriiglobus,fimbriiglobus ruber
Zotu2963,0.0,0.0,0.0,0.003074,0.0,0.0,0.0,0.015701,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter seleniigenes
Zotu2964,0.0,0.0,0.0,0.0,0.0,0.088855,0.0,0.0,bacteria,chloroflexota,chloroflexia,chloroflexales,roseiflexaceae,kouleothrix,kouleothrix aurantiaca
Zotu2965,0.003341,0.00324,0.0,0.0,0.0,0.0,0.015698,0.056524,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus normandii
Zotu2966,0.0,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu2967,0.016703,0.012959,0.0,0.0,0.068155,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,phyllobacteriaceae,chelativorans,chelativorans multitrophicus
Zotu2969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiales,flaviflagellibacter,flaviflagellibacter deserti
Zotu2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas daechungensis
Zotu2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,xanthomonadaceae,xanthomonas,xanthomonas cassavae
Zotu2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter ginsenosidimutans
Zotu2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,ornatilinea,ornatilinea apprima
Zotu2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,tissierellia,tissierellales,peptoniphilaceae,helcococcus,helcococcus sueciensis
Zotu2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu2976,0.0,0.0,0.0,0.0,0.133065,0.101549,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,urbifossiella,urbifossiella limnaea
